"name","title"
"yelena_skrynnik|yelena_borisovna_skrynnik","MIN"
"vladislav_putilin|vladislav_nikolayevich_putilin","GOV"
"vladimir_zorin|vladimir_yuryevich_zorin","MIN"
"vladimir_ustinov|vladimir_vasilyevich_ustinov","MIN"
"vladimir_filippov|vladimir_mikhaylovich_filippov","MIN"
"vladimir_rushaylo|vladimir_borisovich_rushaylo","GOV"
"vladimir_yakovlev|vladimir_anatolyevich_yakovlev","MIN"
"vitaliy_mutko|vitaliy_leontyevich_mutko","MIN"
"vitaliy_churkin|vitaliy_ivanovich_churkin","GOV"
"vitaliy_artyukhov|vitaliy_grigoryevich_artyukhov","MIN"
"viktor_basargin|viktor_fedorovich_basargin","MIN"
"viktor_khristenko|viktor_borisovich_khristenko","MIN"
"viktor_zubkov|viktor_alekseyevich_zubkov","GOV"
"valentin_sobolev|valentin_alekseyevich_sobolev","GOV"
"valentina_matviyenko|valentina_ivanovna_matviyenko","GOV"
"vadim_morozov|vadim_nikolayevich_morozov","MIN"
"tatyana_golikova|tatyana_alekseyevna_golikova","MIN"
"stanislav_ilyasov|stanislav_valentinovich_ilyasov","MIN"
"sergey_naryshkin|sergey_yevgenyevich_naryshkin","GOV"
"sergey_lavrov|sergey_viktorovich_lavrov","GOV"
"sergey_sobyanin|sergey_semenovich_sobyanin","GOV"
"sergey_frank|sergey_ottovich_frank","MIN"
"sergey_lebedev|sergey_nikolayevich_lebedev","GOV"
"sergey_ignatyev|sergey_mikhaylovich_ignatyev","GOV"
"sergey_shoygu|sergey_kuzhugetovich_shoygu","MIN"
"sergey_shmatko|sergey_ivanovich_shmatko","MIN"
"sergey_kislyak|sergey_ivanovich_kislyak","AMB"
"sergey_ivanov|sergey_borisovich_ivanov","MIN"
"rashid_nurgaliyev|rashid_gumarovich_nurgaliyev","MIN"
"nikolay_patrushev|nikolay_platonovich_patrushev","GOV"
"mikhail_zurabov|mikhail_yuryevich_zurabov","MIN"
"mikhail_lesin|mikhail_yuryevich_lesin","MIN"
"mikhail_shvydkoy|mikhail_yefimovich_shvydkoy","MIN"
"mikhail_fradkov|mikhail_yefimovich_fradkov","GOV"
"mikhail_kasyanov|mikhail_mikhaylovich_kasyanov","GOV"
"leonid_reyman|leonid_dododzhonovich_reyman","MIN"
"konstantin_totskiy|konstantin_vasilyevich_totskiy","GOV"
"konstantin_merzlikin|konstantin_eduardovich_merzlikin","GOV"
"ilya_klebanov|ilya_iosifovich_klebanov","MIN"
"ilya_yuzhanov|ilya_arturovich_yuzhanov","MIN"
"igor_levitin|igor_yevgenyevich_levitin","MIN"
"igor_ivanov|igor_sergeyevich_ivanov","MIN"
"igor_shchegolev|igor_olegovich_shchegolev","MIN"
"igor_yusufov|igor_khanukovich_yusufov","MIN"
"igor_shuvalov|igor_ivanovich_shuvalov","GOV"
"igor_sechin|igor_ivanovich_sechin","GOV"
"german_gref|german_oskarovich_gref","MIN"
"gennadiy_fadeyev|gennadiy_matveyevich_fadeyev","MIN"
"gennadiy_bukayev|gennadiy_ivanovich_bukayev","MIN"
"galina_karelova|galina_nikolayevna_karelova","GOV"
"farit_gazizullin|farit_rafikovich_gazizullin","MIN"
"elvira_nabiullina|elvira_sakhipzadovna_nabiullina","MIN"
"dmitriy_kozak|dmitriy_nikolayevich_kozak","MIN"
"dmitriy_medvedev|dmitriy_anatolyevich_medvedev","GOV"
"boris_gryzlov|boris_vyacheslavovich_gryzlov","MIN"
"boris_aleshin|boris_sergeyevich_aleshin","GOV"
"andrey_denisov|andrey_ivanovich_denisov","GOV"
"andrey_fursenko|andrey_aleksandrovich_fursenko","MIN"
"anatoliy_serdyukov|anatoliy_eduardovich_serdyukov","MIN"
"aleksey_gordeyev|aleksey_vasilyevich_gordeyev","MIN"
"aleksey_kudrin|aleksey_leonidovich_kudrin","GOV"
"aleksandr_rumyantsev|aleksandr_yuryevich_rumyantsev","MIN"
"aleksandr_konovalov|aleksandr_vladimirovich_konovalov","MIN"
"aleksandr_bortnikov|aleksandr_vasilyevich_bortnikov","GOV"
"aleksandr_sokolov|aleksandr_sergeyevich_sokolov","MIN"
"aleksandr_pochinok|aleksandr_petrovich_pochinok","MIN"
"aleksandr_khloponin|aleksandr_gennadiyevich_khloponin","GOV"
"aleksandr_zhukov|aleksandr_dmitriyevich_zhukov","GOV"
"aleksandr_avdeyev|aleksandr_alekseyevich_avdeyev","MIN"
"zac_nsenga|zac_nxenga","AMB"
"vincent_karega","MIN"
"valerie_ntirahabineza|valerie_nyirahabineza","MIN"
"theoneste_mutsindashyaka","MIN"
"tharcisse_karugarama","MIN"
"sylvie_zainab_kayitesi","MIN"
"stanislas_kamanzi","GOV"
"solina_nyirahabimana","MIN"
"silas_kalinganire","MIN"
"sam_nkusi","MIN"
"samuel_nkusi","MIN"
"rosemary_kobusingye_museminali|rosemary_kobusingye_museminari","MIN"
"romain_murenzi","MIN"
"robert_bayigamba","MIN"
"richard_sezibera","MIN"
"protais_musoni","MIN"
"protais_mitali","MIN"
"paul_manasseh_nshutiu","MIN"
"patrick_habamenshi","MIN"
"patricia_hajabakiga","MIN"
"odette_nyiramirimo","MIN"
"monique_nsanzabaganwa|monique_nsoshorangamba","MIN"
"monique_mukaruriza","MIN"
"marie_mukantabana","MIN"
"marcel_gatsinzi","MIN"
"marcel_bahude","MIN"
"manase_nshuti|manase_shuti","MIN"
"louise_mushikiwabo","MIN"
"linda_bihire","MIN"
"laurent_nkusi","MIN"
"joseph_nsengimana","GOV"
"joseph_mutaboba","MIN"
"joseph_murekeraho","MIN"
"joseph_habineza","MIN"
"john_rwangombwa","MIN"
"jean_de_dieu_ntiruhungwa","MIN"
"jean_de_dieu_mucyo","MIN"
"jean_damascene_ntawukuliryayo|jean_damascene_ntawukuriryayo","MIN"
"jeanne_mujawamariya|jean_darc_mujawamariya","MIN"
"jeanne_darc_mujawamariya|jeanne_mujawamariya","MIN"
"james_musoni","MIN"
"james_kabarebe","MIN"
"j_damascene_ntawukuriryayo|j_damascene_ntawukuriry_ayo","MIN"
"innocent_nyaruhirira","MIN"
"francois_ngarambe","MIN"
"francois_mutemberezi","GOV"
"francois_kanimba","GOV"
"fazil_musa_harerimana","MIN"
"ezechias_rwabuhihi","MIN"
"evariste_bizimana","MIN"
"eugene_richard_gasana","GOV"
"eugene_munyakayanza","MIN"
"ephraim_kabayija|ephrem_kabayija","MIN"
"emmanuel_mudidi","MIN"
"emmanuel_habyarimana","MIN"
"edda_mukabagwiza","MIN"
"drocella_mugorewera|drocella_mugorwewera","MIN"
"donald_kaberuka|donat_kaberuka","MIN"
"desire_nyandwi","MIN"
"daphrose_gahakwa","MIN"
"christophe_bazivambo|christopher_bazivamo","MIN"
"christine_nyatanyi","MIN"
"charles_murigande","MIN"
"celestin_kabanda","MIN"
"bikoro_munyanganizi","MIN"
"augustin_iyamuremye","MIN"
"angelina_muganza","MIN"
"andre_bumaya","MIN"
"anastase_murekezi|anaste_murekezi","MIN"
"anastase_gasana","GOV"
"alexandre_lyambabaje","MIN"
"albert_butare","MIN"
"agnes_kalibata","MIN"
"abel_dushimiyimana","MIN"
"aaron_makuba","MIN"
"victor_lacorbiniere","GOV"
"velon_john","MIN"
"stephenson","MIN"
"sonia_johnny","AMB"
"sarah_flood_beaubrun","MIN"
"rufus_bousquet","MIN"
"richard_frederick|richard_fredrick","MIN"
"philip_pierre","MIN"
"petrus_compton","MIN"
"nicholas_frederick","GOV"
"menissa_rambally","MIN"
"mario_michel","MIN"
"lorenzo_rudolph_francis","GOV"
"lenard_montoute|lenard_spider_montoute","MIN"
"keith_monde","MIN"
"julian_hunte","MIN"
"ignatius_jean","MIN"
"guy_eardley_joseph","MIN"
"george_guy_mayers","MIN"
"felix_finisterre","MIN"
"ezechiel_joseph","MIN"
"edmund_estaphane","MIN"
"earl_stephen_huntley","GOV"
"donatus_keith_saint_aimee|donatus_keith_st_aimee","GOV"
"damian_greaves","MIN"
"dame_pearlette_louisy","GOV"
"charlotte_tessa_mangal","MIN"
"calixte_george","MIN"
"ausbert_dauvergne","MIN"
"arsene_vigil_james","MIN"
"anthony_bryan_severin","GOV"
"allen_chastanet","MIN"
"vincent_beache","MIN"
"selmon_walters|selmon_waters","MIN"
"saboto_caesar","MIN"
"renee_baptiste|rene_baptiste","MIN"
"ralph_gonsalves|ralph_e_gonsalves","MIN"
"montgomery_daniel","MIN"
"mike_browne","MIN"
"michael_browne","MIN"
"maxwell_charles","MIN"
"margaret_hughes_ferrari","GOV"
"louis_straker","MIN"
"la_celia_aritha","AMB"
"julian_francis","MIN"
"judith_jones_morgan","GOV"
"jerrol_thompson","MIN"
"glen_beache","MIN"
"girlyn_miguel","MIN"
"frederick_stevenson","MIN"
"frederick_nathaniel_ballantyne","GOV"
"ellsworth_john","AMB"
"douglas_slater","MIN"
"clayton_burgin","MIN"
"charles_james_antrobus","GOV"
"cecil_mckie","MIN"
"camillo_gonsalves","GOV"
"vaomalo_kini_ulu","MIN"
"tupau_tamasese_efi_tuiatua","GOV"
"tui_atua_tupua_tupuola_efi_tamasese","GOV"
"tuiloma_neroni_slade","AMB"
"tofaeono_avamagalo_leniu","MIN"
"tino_gaina","MIN"
"teofilo_molioo","MIN"
"telefoni_retzlaff_misa","MIN"
"tavaga_kitiona_seuala_taua","MIN"
"tanumafili_ii_malietoa","GOV"
"sofara_aveau_tuisugaletaua","MIN"
"siafausa_vui_mulitalo","MIN"
"sale_tagaloa_kerslake_tuala|sale_tagaloa_tagaloa","MIN"
"sailele_malielegaoi_tuilaepa","MIN"
"papu_vaai_solia","MIN"
"papalii_tommy_scanlan","GOV"
"paaga_neri_safuneituuga","MIN"
"naomi_mataafa_fiame","MIN"
"mesi_galo_unasa","MIN"
"liuga_faumuina","MIN"
"levaula_kamu_luagalau","MIN"
"lee_hang_niko","MIN"
"joachim_hans|joachim_keil_hans","MIN"
"fosi_polataivao","MIN"
"feturi_elisaia","AMB"
"faapo_palusalue","MIN"
"eti_alesana_tofilau","MIN"
"brenda_heather","GOV"
"aumua_ming_leung_wai","GOV"
"apulu_faafisi_toleafoa","MIN"
"anasii_leota_tuuu","MIN"
"amataga_alesana_gildow_gatoloaifaana","MIN"
"aliioaga_feturi_elisaia|aliioaiga_feturi_elisaia","AMB"
"alapati_poese_toomata","MIN"
"ainiu_iusitino_tuala","MIN"
"tome_vera_cruz","MIN"
"raul_antonio_da_costa_cravid","MIN"
"rafael_branco","MIN"
"pattrovoada","MIN"
"ovidio_manuel_barbosa_pequeno","MIN"
"oscar_sousa","MIN"
"mateus_meira_rita","MIN"
"maria_tome_de_araujo","MIN"
"maria_tebus|maria_tedus","MIN"
"maria_santos_tebus_torres","MIN"
"maria_de_fatima_leite","MIN"
"maria_da_costa_carvalho|maria_de_cristo_da_costa_carvalho","MIN"
"manuel_deus_lima","MIN"
"justino_veiga|justino_viegas","MIN"
"justino_tavares_viegas|justino_veigas","MIN"
"julio_lopes_lima_da_silva","MIN"
"jose_santiago_viegas","MIN"
"jose_luis_xavier_mendes","MIN"
"jorge_lopes_bom_jesus","MIN"
"fernando_danqua","MIN"
"fernanda_bonfim_pontifece","MIN"
"elsa_teixeira_pinto|elsa_texeira_de_barros_pinto","MIN"
"domingos_augustos_ferreira|domingos_augusto_ferreira","GOV"
"delfim_neves","MIN"
"damiao_vaz_de_almeida","MIN"
"cristina_dias","MIN"
"claudina_augusto_cruz","MIN"
"celestino_da_graca_andrada","MIN"
"carlos_gustavo","MIN"
"carlos_alberto_pires_tiny","MIN"
"benjamin_vera_cruz","MIN"
"arzemiro_dos_prazeres","MIN"
"armindo_aguiar","MIN"
"arlindo_de_carvalho","MIN"
"angela_viegas_santiago","MIN"
"agostinho_da_silveira_rita","MIN"
"yusif_bin_ahmad_al_uthaymayn|yusif_bin_ahmad_al_uthaymin","MIN"
"usama_jafar_faqih","MIN"
"usama_bin_abd_al_majid_shubukshi","MIN"
"sultan_bin_abd_al_aziz_al_saud|turki_al_faysal_bin_abd_al_aziz_al_saud","MIN"
"saud_al_faysal_bin_abd_al_aziz_al_saud","MIN"
"salih_bin_abd_al_aziz_bin_muhammad_bin","MIN"
"nayif_bin_abd_al_aziz_al_saud","MIN"
"nabin_muhammad_al_salum","MIN"
"mutalib_bin_abdallah_al_nafisa","MIN"
"musaid_bin_muhammad_al_ayban","MIN"
"muhammad_bin_sulayman_al_ja","GOV"
"muhammad_bin_jamil_bin_ahmad_mulla|muhammad_bin_jamil_bin_ahmed_mulla","MIN"
"muhammad_bin_ibrahim_al_jarallah","MIN"
"muhammad_bin_ali_fayiz","MIN"
"muhammad_bin_ahmad_al_rashid","MIN"
"muhammad_bin_abd_al_karim_bin_abd_al_aziz","MIN"
"muhammad_bin_abd_al_aziz_al_shaykh","MIN"
"muhammad_ahmad_al_rashid","MIN"
"mitib_bin_abdallah_bin_abd_al_aziz_al_saud|mitib_bin_abd_al_aziz_al_saud","MIN"
"mansur_bin_mitib_bin_abd_al_aziz_al_saud","MIN"
"khalid_bin_muhammad_al_qusaybi|khalid_bin_muhammad_ghusaybi","MIN"
"khalid_bin_muhammad_al_angari|khalid_bin_muhammad_al_anqari","MIN"
"khalid_abd_al_razak_al_nafisi","GOV"
"jubara_bin_id_al_suraysri|jubara_bin_eid_al_suraysri","MIN"
"jubarah_suraysri|jubarah_bin_eid_al_suraysiri","MIN"
"iyad_bin_amin_madani|iyyad_bin_amin_madani","MIN"
"ibrahim_bin_muhammad_al_assaf","MIN"
"ibrahim_abd_al_aziz_al_asaf|ibrahim_abd_al_aziz_al_assaf","MIN"
"hashim_bin_abdallah_bin_hashim_yamani","MIN"
"hamad_bin_saud_al_sayari","GOV"
"hamad_bin_abdallah_al_manai|hamad_bin_abdallah_al_manei","MIN"
"hamad_al_sayari|hamad_al_sayyari","GOV"
"ghazi_bin_abd_al_rahman_al_qusaybi","MIN"
"fuad_bin_abd_al_salam_bin_muhammad_al_farisi","MIN"
"fuad_abd_al_salam_farsi|fuad_abd_al_salam_muhammad_al_farsi","MIN"
"faysal_bin_abdallah_bin_muhammad_al","MIN"
"fawzi_bin_abd_al_majid_al_shubukshi|fawzi_bin_abd_al_majid_shubukshi","GOV"
"fahd_bin_abd_al_rahman_bin_sulayman","MIN"
"fahd_bin_abd_al_aziz_al_saud","GOV"
"bandar_bin_sultan_bin_abd_al_aziz_al_saud","AMB"
"ali_ibrahim_al_naimi|ali_ibrahim_naimi","MIN"
"ali_bin_talal_al_jihani","MIN"
"ali_bin_ibrahim_namla","MIN"
"adil_bin_muhammad_bin_abd_al_qadir_faqiyah","MIN"
"adil_al_ahmad_al_jubayr","AMB"
"abd_al_mushin_bin_abd_al_aziz_al_akas|abd_al_mushin_bin_abd_al_aziz_al_akkas","MIN"
"abd_al_muhsin_bin_abd_al_aziz_al_akas|abd_al_muhsin_bin_abd_al_aziz_al_akkas","MIN"
"abd_al_aziz_bin_muhaydin_al_khuja","MIN"
"abd_al_aziz_bin_muhammad_al_al_shaykh","GOV"
"abd_al_aziz_bin_ibrahim_al_mani","MIN"
"abd_al_aziz_bin_fahd_bin_abd_saud|abd_al_aziz_bin_fahd_bin_abd_al_aziz_al_saud","MIN"
"abd_al_aziz_bin_abdallah_al_khuwaytir","MIN"
"abd_al_aziz_al_khuja","MIN"
"abd_al_aziz_abdallah_al_shaykh","GOV"
"abdallah_muhammad_ibrahim_al_shaykh","MIN"
"abdallah_bin_zainal_ali_reza|abdallah_bin_zaynal_ali_reza","MIN"
"abdallah_bin_salih_obaid","MIN"
"abdallah_bin_salih_al_ubayd","MIN"
"abdallah_bin_muhammad_bin_ibrahim_al_shaykh","MIN"
"abdallah_bin_ahmad_bin_yusif_zaynal","MIN"
"abdallah_bin_abd_al_rahman_al_husayn","MIN"
"abdallah_bin_abd_al_aziz_al_saud","MIN"
"abdallah_bin_abd_al_aziz_al_muammar","MIN"
"abdallah_al_rabiya|abdallah_al_rabya","MIN"
"abdallah_al_husayn","MIN"
"youssoupha_ndiaye","MIN"
"yero_de","MIN"
"yero_deh","MIN"
"yaye_kene_gassama_dia","MIN"
"thierno_lo","MIN"
"therese_coumba_diop","MIN"
"souleymane_ndene_ndiaye","MIN"
"soulayemane_ndene_ndiaye","MIN"
"soukeyna_ndiaye_ba","MIN"
"sophie_gladima_siby","MIN"
"seydou_sy_sall","MIN"
"serigne_modou_bousso_leye","MIN"
"serigne_diop","MIN"
"saphietou_diop","MIN"
"saoudatou_ndiaye_seck","MIN"
"samuel_ameth_sarr","MIN"
"salif_ba","MIN"
"safietou_ndiaye_diop","MIN"
"sada_ndiaye","MIN"
"paul_badji","GOV"
"pape_ousmane_gueye","GOV"
"papa_louis_fall","GOV"
"papa_diouf","MIN"
"ousmane_ngom","MIN"
"ousmane_masseck_ndiaye","MIN"
"oumou_khairy_gueye_seck","MIN"
"oumar_sarr","MIN"
"oumar_khassimou_dia","MIN"
"opah_ndiaye","MIN"
"omar_sa","MIN"
"ndeye_diop|ndeye_khady_diop","MIN"
"moustapha_sourang","MIN"
"moustapha_guirassy","MIN"
"moussa_sakho","MIN"
"modou_diagne","MIN"
"marie_pierre_sarr","MIN"
"marieme_ndiaye","MIN"
"mamoune_niasse","MIN"
"mamadou_seck|mamadou_mansour_seck","MIN"
"mamadou_niang","MIN"
"mamadou_makalou","MIN"
"mamadou_lamine_keita","MIN"
"mamadou_diop","MIN"
"maimouna_ndir|maimouna_sourang_ndir","MIN"
"madicke_niang","MIN"
"macky_sall","MIN"
"m_samuel_amete_sarr","MIN"
"landing_savane","MIN"
"lamine_ba","MIN"
"khoureichy_thiam|khoureychi_thiam","MIN"
"khadim_gueye","MIN"
"karim_wade","MIN"
"karim_meissa_wade","MIN"
"kalidou_diallo","MIN"
"joseph_ndong","MIN"
"issa_samb|issa_mbaye_samb","MIN"
"innocence_ntab","MIN"
"habib_sy","MIN"
"georges_tendeng","MIN"
"faustin_diatta","MIN"
"fatou_gaye_sarr","MIN"
"fatou_gassama","MIN"
"fatou_diagne","MIN"
"fatou_bintou_taya_ndiaye","MIN"
"farba_senghor","MIN"
"el_hadj_diouf","MIN"
"el_hadj_daouda_faye","MIN"
"djibo_leity_ka|djibo_leyti_ka","MIN"
"diame_signate","MIN"
"christian_sina_diatta","MIN"
"cheikh_tidiane_sy","MIN"
"cheikh_tidiane_gadio","MIN"
"cheick_soumare","MIN"
"birame_diouf","MIN"
"bineta_ba_samb|bineta_samb_ba","MIN"
"becaye_diop","MIN"
"bacar_dia|bakar_dia","MIN"
"awa_ndiaye","MIN"
"awa_marie_coll_seck","MIN"
"awa_gueye_kebe","MIN"
"awa_fall_diop","MIN"
"assane_diagne","MIN"
"aminata_tall","MIN"
"aminata_lo","MIN"
"amath_sall","MIN"
"amadou_tidiane_ba","MIN"
"amadou_niang","MIN"
"amadou_habibou_ndiaye","MIN"
"amadou_ba","AMB"
"aliou_sow","MIN"
"aida_mbodj","MIN"
"aicha_agne","MIN"
"ahmeth_diallo","MIN"
"adama_sall|adame_sall","MIN"
"abdou_salam_diallo","GOV"
"abdou_fall","MIN"
"abdou_aziz_sow","MIN"
"abdourahim_agne","MIN"
"abdoul_diop","MIN"
"abdoulaye_sow","MIN"
"abdoulaye_diop","MIN"
"abdoulaye_balde","MIN"
"abdoulaye_babou","MIN"
"william_herminie","MIN"
"vincent_meriton","MIN"
"sylvette_pool","MIN"
"simone_de_comarmond","MIN"
"ronnie_jumeau","MIN"
"peter_sinon","MIN"
"patrick_pillay|patrick_georges_pillay","MIN"
"norman_weber","GOV"
"noellie_alexander","MIN"
"marie_pierre_lloyd","MIN"
"macsuzy_mondon","MIN"
"joseph_belmont","MIN"
"joel_morgan","MIN"
"jeremie_bonnelame","MIN"
"jean_ronald_jumeau","GOV"
"jean_paul_adam","MIN"
"james_michel","MIN"
"jacqueline_dugasse","MIN"
"francis_chang_leng","GOV"
"france_albert_rene","MIN"
"ernesta_dolor","MIN"
"erna_athanasius","MIN"
"danny_faure","MIN"
"claude_morel","AMB"
"bernard_shamlaye","MIN"
"barry_faure","GOV"
"zainab_hawa_bangura","MIN"
"william_juana_smith","MIN"
"solomon_berewa","GOV"
"soccoh_kabia","MIN"
"sidikie_brima","MIN"
"shirley_yema_gbujama","MIN"
"shekou_momodou_touray","GOV"
"shekou_m_toure","GOV"
"shehu_tejan_koroma","MIN"
"shehu_sambadeen_sesay","GOV"
"septimus_kaikai","MIN"
"sam_sesay","MIN"
"sam_hinga_norman","MIN"
"samuel_samsumana","GOV"
"samuel_kamara","MIN"
"samira_kamara","GOV"
"sama_sahr_mondeh","MIN"
"sahr_randolph_fillie_faboe","MIN"
"s_u_m_jah","MIN"
"richard_conteh","MIN"
"paulo_conteh","MIN"
"pascal_egbenda","MIN"
"okere_adams","MIN"
"ogunlade_davidson","MIN"
"musu_kandeh","MIN"
"musa_tarawali|musa_tarawalli","MIN"
"moses_kapu","MIN"
"momodu_koroma","MIN"
"mohammed_b_daramy|mohamed_b_daramy","MIN"
"mohamed_swarray_deen","MIN"
"minkailu_masaray|minkailu_mansaray","MIN"
"minkailu_bah","MIN"
"lloyd_during","MIN"
"kemoh_sesay","MIN"
"kadi_sesay","MIN"
"joseph_koroma","MIN"
"joseph_dauda|joseph_bandabla_dauda","MIN"
"john_saad","MIN"
"john_benjamin","MIN"
"joe_robert_pemagbi","GOV"
"james_rogers","GOV"
"j_b_dauda","MIN"
"ibrahim_m_kamara","AMB"
"ibrahim_ben_kargbo","MIN"
"hindole_trye","MIN"
"haja_afsatu_kabba","MIN"
"george_banda_thomas","MIN"
"frank_kargbo","MIN"
"foday_yumkella","MIN"
"emmanuel_grant","MIN"
"eke_ahmed_halloway","GOV"
"dennis_sandy|dennis_sandi","MIN"
"dennis_bright","MIN"
"david_carew|david_omashola_carew","MIN"
"dauda_kamara","MIN"
"chernor_jalloh","MIN"
"caiser_j_boima","MIN"
"bockari_k_stevens","AMB"
"alpha_timbo","MIN"
"alpha_t_wurie","MIN"
"alpha_saahid_bakar_kanu","MIN"
"alpha_kanu","MIN"
"allieu_pat_sowe","MIN"
"ali_kamara","MIN"
"alimany_koroma|alimany_p_koroma","MIN"
"alimamy_koroma","MIN"
"alhaji_mohamed_swarray_deen","MIN"
"alfred_bobson_sesay","MIN"
"alex_alie_kargbo","MIN"
"ahmad_tejan_kabbah","MIN"
"agnes_taylor_lewis","MIN"
"abubacar_jalloh","MIN"
"abdul_serry_kamal","MIN"
"a_harding","MIN"
"zsolt_simon","MIN"
"zdenka_kramplova","MIN"
"vladimir_palko","MIN"
"vladimir_chovan","MIN"
"viliam_tursky","MIN"
"viera_tomanova","MIN"
"viera_petrikova","MIN"
"stefan_harabin","MIN"
"stanislav_becik","MIN"
"rudolf_zajac","MIN"
"rudolf_chmel","MIN"
"robert_nemcsics","MIN"
"robert_kalinak","MIN"
"richard_rasi","MIN"
"rastislav_kacer","AMB"
"peter_tomka","GOV"
"peter_burian","AMB"
"pavol_rusko","MIN"
"pavol_prokopovic","MIN"
"pal_csaky","MIN"
"miroslav_lajcak","MIN"
"miroslav_jurena","MIN"
"milos_koterec","GOV"
"mikulas_dzurinda","MIN"
"martin_pado","MIN"
"martin_fronc","MIN"
"martin_fedor","MIN"
"martin_butora","AMB"
"marian_jusko","GOV"
"marian_janusek","MIN"
"marek_madaric","MIN"
"ludovit_kanik","MIN"
"lucia_zitnanska","MIN"
"lubomir_vazny","MIN"
"lubomir_jahnatek","MIN"
"lubomir_galko","MIN"
"laszlo_szigeti","MIN"
"laszlo_miklos","MIN"
"laszlo_gyurovsky","MIN"
"klara_novotna","GOV"
"juraj_miskov","MIN"
"juraj_liska","MIN"
"jozef_mihal","MIN"
"jozef_medved","MIN"
"jozef_makuch","GOV"
"jirko_malcharek","MIN"
"jaroslav_izak","MIN"
"jaroslav_baska","MIN"
"jan_pociatek","MIN"
"jan_mikolaj","MIN"
"jan_kubis","MIN"
"jan_figel","MIN"
"jan_chrbet","MIN"
"iveta_radicova","MIN"
"ivan_valentovic","MIN"
"ivan_uhliarik","MIN"
"ivan_sramko","GOV"
"ivan_simko","MIN"
"ivan_miklos","MIN"
"igor_stefanov","MIN"
"frantisek_toth","MIN"
"frantisek_kasicky","MIN"
"eugen_jurzyca","MIN"
"eduard_kukan","MIN"
"dusan_caplovic","MIN"
"daniel_lipsic","MIN"
"daniel_krajcer","MIN"
"william_haomae|william_nii_haomae","MIN"
"walter_naezon|walton_naezon","MIN"
"varian_lonamei|varian_longmei","MIN"
"trevor_olavae","MIN"
"toswel_kaua","MIN"
"taro_mathias","MIN"
"steve_william_abana","MIN"
"steve_abana","MIN"
"stephen_paeni","MIN"
"stanley_sofu","MIN"
"stanley_festus_sofu","MIN"
"snider_rini|snyder_rini","MIN"
"siriako_usa","MIN"
"simeon_bouro","MIN"
"shemuel_sam_iduri","MIN"
"severno_nuaiasi","MIN"
"seth_gukuna","MIN"
"selwyn_riumana","MIN"
"sam_iduri","MIN"
"samuel_manetoali|samuel_manetoli","MIN"
"rick_hou","GOV"
"peter_tom","MIN"
"peter_shanel","MIN"
"peter_boyers","MIN"
"paul_maenuu","MIN"
"patteson_oti","MIN"
"nollen_leni","MIN"
"nollen_cornelius_leni","MIN"
"nelson_kile","MIN"
"nathaniel_waena","MIN"
"milner_tozaka","MIN"
"michael_maina","MIN"
"matthew_wale","MIN"
"martin_sopage","MIN"
"martin_magga","MIN"
"mark_roboliu_kemakeza","MIN"
"manasseh_maelanga","MIN"
"lionel_alex","MIN"
"laurie_chan","MIN"
"joseph_onika","MIN"
"john_patteson_oti","MIN"
"john_moffat_fugui","MIN"
"john_martin_garo","MIN"
"john_lapli","GOV"
"johnson_koli","MIN"
"job_duddley_tausinga|job_dudley_tausinga","MIN"
"jimmy_lusibaea","MIN"
"jeremiah_manele","AMB"
"james_tora","MIN"
"jackson_fiulaua","MIN"
"hypolite_taremae","MIN"
"host_heinz_bodo_dettke","MIN"
"gordon_darcy_lilo","MIN"
"fred_fono","MIN"
"frank_ofagioro_kabui","GOV"
"francis_zama","MIN"
"francis_billy_hilly","MIN"
"enele_kwanairara","MIN"
"elijah_doro_maula","MIN"
"edward_huniehu|edward_hunuehu","MIN"
"douglas_ete","MIN"
"dickson_haamori","MIN"
"denton_rarawa","GOV"
"david_holosivi","MIN"
"david_giro","MIN"
"david_day_pacha|david_day_pazza","MIN"
"danny_philip","MIN"
"daniel_faafunua","MIN"
"commins_aston_mewa","MIN"
"colin_beck|collin_david_beck","GOV"
"clement_rojumana","MIN"
"clement_kengava","MIN"
"charles_sigoto","MIN"
"bradley_tovusia","MIN"
"bernard_giro|bernhard_ghiro","MIN"
"benjamin_una","MIN"
"basil_manelegua","MIN"
"augustine_taneko","MIN"
"allan_kemakesa|allan_kemakeza","MIN"
"alfred_sasako","MIN"
"zakariya_mahmud_haji_abdi","MIN"
"yusuf_moallim_amin_badiyow","MIN"
"yusuf_ahmed_mohammed_harare","MIN"
"yussuf_maalin_amin","MIN"
"yussuf_hassan_ibrahim","MIN"
"umar_hashi_adan","MIN"
"umar_abdirashid_ali_sharmarke","MIN"
"sheikh_nur_ali_adan","MIN"
"sheikh_hassan_ismail_bile","MIN"
"sheikh_adan_mohamed_noor_adan_madobe","MIN"
"sheikh_abdiqadir_ali_omar","MIN"
"sharif_hassan_sheikh_adan","MIN"
"shadija_mohamed_diriye","MIN"
"saynab_aweys_hussein","MIN"
"sayid_warsame_abokor","MIN"
"savid_ahmad_sheikh_dahir","MIN"
"salim_alio_ibro|salim_aliyow_ibrow","MIN"
"saleban_olad_roble","MIN"
"salah_ali_farah","MIN"
"said_hassan_shire","MIN"
"qamar_adan_ali|qamar_aden_ali","MIN"
"osman_hassan_ali_atto","MIN"
"omar_mohammed_mohamoud_flish","MIN"
"omar_hashi_aden","MIN"
